EP Site ID,Latitude,Longitude
PH-PAN-02179,16.054852,120.455809
PH-PAN-02388,15.98178,120.58084
PH-TAR-00714,15.476479,120.587894
PH-TAR-00743,15.370589,120.484782
PH-TAR-00672,15.536797,120.703919
PH-ZMB-00778,15.28612,120.004322
PH-ZMB-01146,14.837854,120.289498
PH-ZMB-01115,14.853166,120.327969
PH-ZMB-01035,14.919901,120.065442
PH-ZMB-00944,15.013128,120.072913
PH-TAR-00761,15.333062,120.624991
PH-TAR-00604,15.68108,120.5498
PH-TAR-00702,15.486797,120.645864
PH-PAN-00479,15.98819444,120.3349167
PH-PAN-00465,16.00867,120.343174
PH-PAN-00467,16.00746111,120.2029694
PH-PAN-00466,16.007867,120.247153
PH-PAN-00509,15.952193,120.487221
PH-PAN-00530,15.91964,120.37729
PH-PAN-00522,15.936234,120.376489
PH-PAN-00406,16.11284,120.4274
PH-PAN-00395,16.16743889,120.4893611
PH-PAM-00832,15.155808,120.726766
PH-PAM-01006,14.945369,120.483601
PH-ILN-00029,18.20088333,120.5897667
PH-PAM-00934,15.020174,120.516468
PH-PAM-00952,14.99634,120.539148
PH-PAM-01079,14.875454,120.530316
PH-PAM-01036,14.919609,120.536509
PH-ILN-00034,18.18301944,120.6214
PH-ILS-00112,17.56039,120.38944
PH-ILS-00066,17.786472,120.419368
PH-PAN-00415,16.08269,120.51893
PH-PAN-00496,15.974945,120.600653
PH-PAN-00476,15.994192,120.750538
PH-NUV-00292,16.654121,121.365439
PH-NUV-00372,16.286962,121.08407
PH-NUV-00308,16.55819444,121.1513889
PH-NUV-00319,16.512054,121.211939
PH-NUE-00615,15.659516,121.137191
PH-NUE-00787,15.249382,120.860639
PH-NUE-00582,15.755815,121.043622
PH-LUN-00354,16.333054,120.396388
PH-LUN-00343,16.392359,120.35257
PH-MOU-00205,16.999094,120.820167
PH-LUN-00307,16.559453,120.348409
PH-LUN-00369,16.29871944,120.4752306
PH-TAR-00673,15.528,120.521595
PH-ISA-00133,17.436071,121.756286
PH-ISA-00198,17.025426,121.834979
PH-ISA-00264,16.76038889,121.5432306
PH-ISA-02624,16.973884,121.992461
PH-CAG-00014,18.4063,121.38783
PH-CAG-02589,17.618562,121.70851
PH-CAG-00089,17.62729,121.72349
PH-CAG-00023,18.247552,121.818019
PH-ISA-00213,16.96641,121.72976
PH-TAR-00664,15.551219,120.389421
PH-TAR-00691,15.50387,120.4234
PH-BEN-00320,16.504429,120.484824
PH-LUN-00267,16.750655,120.393354
PH-ISA-00171,17.15732,121.61244
PH-ABR-00101,17.60708889,120.6157111
PH-ABR-00125,17.472965,120.692547
PH-CAG-00016,18.33416111,121.4853611
PH-BEN-00339,16.400884,120.591367
PH-BEN-00330,16.434087,120.505213
PH-IFU-00258,16.80573889,121.1212306
PH-ILS-00106,17.575784,120.454973
PH-CAG-00098,17.611319,121.751038
PH-ILS-00162,17.192969,120.442525
PH-ILS-00166,17.17784,120.43128
PH-ISA-00218,16.9483,121.81153
PH-ISA-00225,16.920388,121.749279
PH-ISA-02531,16.950153,121.770701
PH-ISA-00278,16.697778,121.547944
PH-ISA-02232,16.677408,121.548069
PH-MOU-00237,16.89851944,120.8953194
PH-LUN-00329,16.43423333,120.3470667
PH-PAN-00548,15.887676,120.237895
PH-BUL-02486,14.80868,121.08993
PH-BUL-01080,14.87449,120.82378
PH-BUL-00815,15.174521,120.963687
PH-BUL-01196,14.778145,120.881294
PH-BUL-01042,14.90916,120.7424
PH-BUL-02487,14.82481,120.822133
PH-BUL-01165,14.82274,120.85085
PH-BUL-01191,14.786047,121.025288
PH-BUL-00932,15.022522,120.972964
PH-PAN-00561,15.84775,120.5232167
PH-AUR-00598,15.69816111,121.4631306
PH-CAG-00080,17.6455,121.72194
PH-CAG-00060,17.84144,121.61858
PH-CAG-00103,17.598389,121.709057
PH-ISA-00254,16.831787,121.824613
PH-ISA-00250,16.84171111,121.5458806
PH-ISA-00295,16.632435,121.560061
PH-ISA-00151,17.283044,121.88995
PH-NUV-00393,16.172412,120.951319
PH-NUV-02507,16.33834,121.21177
PH-NUV-00363,16.31743056,121.0897806
PH-CAG-00120,17.50983889,121.7006389
PH-PAM-01058,14.89473333,120.533951
PH-PAN-00490,15.977671,120.404097
PH-PAN-00500,15.967283,120.584234
PH-PAN-00449,16.023945,120.215679
PH-NUE-00624,15.62873,120.95789
PH-PAN-00583,15.751309,120.32741
PH-PAN-02691,16.004073,120.424223
PH-TAR-00638,15.598393,120.573106
PH-BAN-01545,14.63482,120.492408
PH-ISA-03207,16.6955,121.60101
PH-NUE-03100,120.952392,15.263801
PH-PAN-03115,16.026447,120.226773
PH-BUL-01056,14.899249,120.846537
PH-ISA-00217,16.94853,121.78013
PH-BEN-00332,16.42507,120.601875
PH-LUN-02633,16.522296,120.456913
PH-PAN-00454,16.018939,120.192177
PH-KAL-03103,121.15745,17.39002
PH-ILN-03223,18.524887,120.803458
PH-BAN-02567,14.490742,120.579561
PH-TAR-00753,15.358775,120.531203
PH-TAR-02714,15.644374,120.644888
PH-PAN-00491,15.97745,120.565
PH-ZMB-02717,14.939682,120.192707
PH-PAM-02216,15.12171,120.59895
PH-PAM-02439,15.141633,120.623204
PH-PAM-00835,15.154659,120.611058
PH-PAM-03111,15.153836,120.575586
PH-PAM-00806,15.193201,120.674275
PH-PAM-00837,15.151319,120.816274
PH-PAM-00818,15.170619,120.767922
PH-BUL-02325,14.896189,120.77909
PH-BUL-02281,14.865027,120.795172
PH-BUL-02348,14.736073,120.949555
PH-PAM-02687,15.078414,120.657283
PH-PAM-00919,15.036923,120.660525
PH-PAM-00878,15.10142,120.61693
PH-PAM-03021,15.092426,120.610503
PH-BUL-03141,121.082776,14.814267
PH-BUL-01169,14.815046,121.039411
PH-BUL-02341,14.794453,121.084264
PH-PAM-00870,15.11568,120.57867
PH-PAM-03112,15.145645,120.549376
PH-BUL-02382,14.786693,121.033718
PH-PAM-02289,15.16997,120.62895
PH-PAM-02210,15.035489,120.787461
PH-BAN-01057,14.896045,120.460921
PH-BAN-01862,14.513823,120.608032
PH-NUE-02677,15.675022,120.840404
PH-NUE-03186,15.711408,120.776134
PH-ILS-02334,17.56502,120.37554
PH-ILS-02290,17.553917,120.402634
PH-ILS-02291,17.057911,120.48435
PH-ISA-00173,17.14448333,121.8896167
PH-NUE-02292,15.369701,120.975038
PH-NUE-02479,15.319644,120.834693
PH-NUE-00579,15.771156,120.867936
PH-NUE-02335,15.780547,120.888786
PH-NUE-02331,15.528244,121.011345
PH-NUE-02537,15.756962,121.010401
PH-NUE-02538,15.813491,121.003722
PH-NUE-02683,15.473994,120.912106
PH-LUN-02322,16.854294,120.421225
PH-LUN-02293,16.853565,120.443212
PH-LUN-00315,16.52473333,120.3269167
PH-PAM-00809,15.18645,120.59029
PH-PAM-02336,14.960909,120.567181
PH-ILS-00076,17.672992,120.423479
PH-PAM-02294,15.18206,120.58334
PH-ILS-02295,17.53214,120.40533
PH-ILS-02296,17.62151,120.36677
PH-NUV-00317,16.51694,121.18136
PH-ILN-02613,18.090926,120.801423
PH-ILN-02618,18.098018,120.736271
PH-ILN-02297,18.25333,120.563579
PH-PAN-02344,16.102115,120.377144
PH-PAN-02298,15.812622,120.556272
PH-PAN-02692,15.878557,120.390533
PH-PAN-00564,15.834654,120.372279
PH-PAN-02360,15.82373,120.2701
PH-AUR-02984,16.118657,121.85865
PH-AUR-02564,15.2883804,121.3756945
PH-PAN-02694,15.889634,120.322071
PH-PAN-02299,16.349538,119.912572
PH-PAN-02693,16.380691,119.954656
PH-ISA-02349,16.875739,121.710787
PH-ISA-00227,16.917658,121.725471
PH-ISA-02628,17.06588,121.949412
PH-ISA-00224,16.925448,121.79242
PH-ISA-02225,16.95173333,121.6697
PH-ISA-02631,16.68911,121.560162
PH-ILN-02614,18.22046111,120.7052806
PH-NUE-02300,15.820748,120.955173
PH-NUE-02301,15.780265,121.008152
PH-NUE-02681,15.825892,120.971918
PH-NUE-02682,15.412181,121.001828
PH-NUE-02326,15.445559,120.920193
PH-NUE-02302,15.473135,121.021696
PH-NUE-02337,15.86318,120.918035
PH-NUE-02679,15.367687,120.99611
PH-NUE-02678,15.609492,121.019466
PH-ISA-02342,16.8647,121.73
PH-PAN-00483,15.982973,120.351303
PH-PAN-02320,16.055442,120.514679
PH-NUE-02303,15.494082,120.964562
PH-BAN-02571,15.237381,15.237381
PH-NUE-03206,15.488024,120.822979
PH-NUE-00585,15.745508,120.783048
PH-NUE-02327,15.512504,121.011488
PH-NUE-02304,15.4734,121.067
PH-NUE-02328,15.50294444,121.079897
PH-NUE-02539,15.769661,121.018316
PH-ABR-02985,17.44553,120.76208
PH-PAN-03022,16.030479,120.359826
PH-PAN-00414,16.082975,120.397694
PH-TAR-03007,15.5764,120.61
PH-ISA-02390,16.722898,121.509126
PH-ISA-02986,121.8909861,16.8858372
PH-ISA-02305,16.661172,121.567403
PH-CAG-02597,18.183388,121.755419
PH-CAG-02595,17.759275,121.498055
PH-CAG-02593,18.419019,121.485287
PH-ISA-02306,17.16522,121.919244
PH-ISA-02307,17.112417,121.97224
PH-ISA-02987,17.23461,121.92841
PH-ISA-00219,16.93588333,121.7738333
PH-CAG-02598,17.639173,121.729193
PH-CAG-03249,121.49824,18.08639
PH-IFU-02989,16.70094,121.1829
PH-ISA-02338,16.735274,121.73745
PH-ISA-02629,16.674181,121.601373
PH-CAG-02599,17.590647,121.761234
PH-ISA-02308,17.06186,121.59068
PH-ISA-00238,16.891276,121.78628
PH-ISA-02625,16.867556,121.799533
PH-CAG-03251,121.6536256,18.08396932
PH-ISA-02309,16.8773329,121.7594572
PH-PAM-02380,15.093142,120.786201
PH-PAM-02339,15.058253,120.7756
PH-NUE-02990,15.642367,121.176175
PH-NUE-02310,15.739285,120.640271
PH-ISA-02329,16.69629,121.65026
PH-BUL-02488,14.744651,120.960375
PH-PAN-02489,16.3435,119.9786
PH-PAN-02311,16.096296,119.794201
PH-ISA-00283,16.687011,121.547298
PH-BAN-01391,14.68198,120.5099
PH-BAN-02568,14.858241,120.476444
PH-BAN-02573,14.861161,120.4383
PH-BAN-01128,14.846959,120.408903
PH-BAN-01153,14.831251,120.508709
PH-NUE-00661,15.553482,121.245552
PH-BAN-02574,14.459655,120.529769
PH-BAN-01183,14.801721,120.530782
PH-BAN-01898,14.45649,120.567696
PH-LUN-00361,16.320414,120.369944
PH-LUN-00360,16.321168,120.350989
PH-LUN-02473,16.360382,120.353862
PH-LUN-00269,16.73583,120.374083
PH-LUN-00274,16.70689,120.34
PH-LUN-00255,16.81962,16.81962
PH-LUN-00259,16.801887,120.416667
PH-LUN-00310,16.548584,120.320715
PH-LUN-00306,16.5608,120.322222
PH-LUN-02357,16.432063,120.343125
PH-LUN-00244,16.855609,120.372432
PH-LUN-00242,16.866735,120.387887
PH-LUN-00353,16.33661,120.48429
PH-LUN-02220,16.232642,120.41539
PH-LUN-02428,16.208214,120.50036
PH-LUN-00375,16.27551,120.382407
PH-LUN-00233,16.90834,120.46261
PH-ZMB-01127,14.847117,120.323838
PH-ZMB-00775,15.288261,120.023797
PH-ZMB-02716,15.244352,120.022032
PH-ZMB-02520,15.202171,120.030812
PH-ZMB-00860,15.128213,120.057515
PH-ZMB-00621,15.639807,119.931583
PH-ZMB-01021,14.934132,120.207291
PH-ZMB-01040,14.9121,120.229791
PH-ZMB-01103,14.86146,120.28842
PH-ZMB-00660,15.556169,119.947067
PH-ZMB-02256,15.489369,119.961216
PH-ZMB-00730,15.433389,119.915026
PH-ZMB-00736,15.401911,119.927776
PH-ZMB-00904,15.061089,120.068622
PH-ZMB-01076,14.878543,120.231297
PH-ZMB-01113,14.853971,120.243921
PH-ZMB-00822,15.167382,120.05071
PH-LUN-00384,16.223052,120.4506
PH-KAL-02262,17.465137,121.469854
PH-NUE-00662,15.55311,121.04379
PH-NUE-02669,15.293379,120.882777
PH-NUE-00726,15.447711,120.937863
PH-CAG-00083,17.64183,121.7439
PH-APA-00069,17.735374,121.397862
PH-ISA-00191,17.068246,121.639785
PH-IFU-00229,16.9123,121.4906
PH-PAN-00456,16.017955,119.777212
PH-PAN-02385,15.829379,120.565103
PH-APA-00017,18.333299,121.353539
PH-BUL-00950,14.998103,120.890669
PH-ILN-02222,18.067936,120.562518
PH-ILN-00051,18.01268,120.50612
PH-ILN-03234,18.206016,120.586312
PH-ILN-00031,18.195459,120.591175
PH-ILN-00046,18.058007,120.523061
PH-ILN-02621,18.458209,120.581848
PH-ILN-00041,18.11416,120.64185
PH-ILN-02619,18.13475,120.58785
PH-ILS-00056,17.888617,120.467787
PH-ILN-00047,18.05739,120.56535
PH-ILN-02616,18.091592,120.565233
PH-PAM-00881,15.094028,120.684251
PH-ILN-02617,18.5104,120.64014
PH-ILN-02620,18.07654,120.4862
PH-ILN-02615,18.377851,120.607245
PH-ILS-00140,17.387582,120.543267
PH-TAR-00772,15.298796,120.694012
PH-AUR-02563,15.7541013,121.5528296
PH-PAN-00468,16.004447,120.159181
PH-PAN-00427,16.05299,120.11431
PH-PAN-00396,16.166881,119.948342
PH-PAN-00389,16.185311,119.895893
PH-PAN-00398,16.165584,119.772146
PH-PAN-00371,16.290017,119.814579
PH-TAR-00601,15.686997,120.628122
PH-PAN-00531,15.919342,120.223281
PH-PAN-00411,16.08496,120.0283
PH-CAG-02278,17.66846,121.75223
PH-BAN-02570,14.913614,120.461458
PH-ILS-00169,17.161546,120.440133
PH-ILS-00165,17.179433,120.46691
PH-ILS-00170,17.16079,120.49052
PH-ILS-00159,17.21342,120.41475
PH-ILS-00145,17.324444,120.441611
PH-ILS-00092,17.62161,120.39559
PH-ILS-00104,17.592158,120.379013
PH-ILS-00200,17.013895,120.455769
PH-ILS-00186,17.085904,120.451588
PH-ILS-00085,17.633522,120.406454
PH-ILS-00223,16.929261,120.46227
PH-ILS-00115,17.553408,120.378715
PH-PAN-00560,15.84991,120.62576
PH-ILS-00072,17.690278,120.429417
PH-ILS-00179,17.12543,120.447178
PH-ILS-00105,17.583027,120.414103
PH-ILS-00114,17.554548,120.367901
PH-NUE-02673,15.762093,120.637187
PH-TAR-00727,15.44771,120.66872
PH-TAR-00771,15.3029,120.61297
PH-TAR-00683,15.513227,120.666584
PH-TAR-00603,15.681202,120.583457
PH-TAR-00620,15.640266,120.617971
PH-TAR-00612,15.664208,120.620784
PH-PAN-00521,15.938243,120.595384
PH-TAR-00629,15.617834,120.628995
PH-TAR-00639,15.598327,120.624571
PH-TAR-00735,15.404807,120.659894
PH-TAR-00651,15.577864,120.627135
PH-TAR-00658,15.556572,120.638124
PH-PAM-01052,14.901064,120.515568
PH-ZMB-02189,14.83093,120.2807
PH-NUE-02680,15.522547,120.866286
PH-CAG-02591,17.9676,121.95846
PH-CAG-00058,17.851667,121.904156
PH-ISA-00270,16.7234,121.55268
PH-CAG-00090,17.62491667,121.7315167
PH-APA-00028,18.21107,121.423155
PH-ABR-02558,17.444192,120.888634
PH-IFU-00291,16.656141,121.215066
PH-ISA-00248,16.85073,121.75087
PH-ISA-00143,17.37328,121.82009
PH-ISA-00137,17.4125,121.73989
PH-ISA-00221,16.93506,121.77037
PH-ISA-00226,16.91894,121.76277
PH-ISA-00220,16.935311,121.755297
PH-ISA-00275,16.70343,121.67727
PH-ISA-00277,16.698077,121.612452
PH-ISA-00193,17.052845,121.828619
PH-ISA-00175,17.141869,121.884581
PH-ISA-00181,17.10028,121.86222
PH-ISA-00177,17.13009,121.86538
PH-ISA-00203,17.00496,121.82853
PH-ISA-00239,16.889081,121.563999
PH-ISA-00129,17.458306,121.797505
PH-ISA-02364,16.67539,121.53893
PH-ISA-00276,16.702429,121.56159
PH-ISA-00285,16.684625,121.539913
PH-ISA-00197,17.02577,121.86198
PH-ISA-02518,16.820003,121.524388
PH-ISA-00281,16.69529,121.58335
PH-NUV-00322,16.48624,121.152329
PH-NUV-00366,16.30741667,121.0418333
PH-NUV-00380,16.234491,121.00474
PH-NUV-00311,16.537257,121.236128
PH-NUV-00323,16.477776,121.12015
PH-NUV-00325,16.45229,121.105203
PH-NUV-00365,16.31066667,121.0724167
PH-NUV-00309,16.549611,121.191194
PH-NUV-00299,16.606681,121.184553
PH-NUV-00304,16.568512,121.249953
PH-NUV-00321,16.49827778,121.1676389
PH-NUV-00302,16.576603,121.190781
PH-CAG-00021,18.262444,121.99075
PH-CAG-00006,18.57116,121.2253
PH-CAG-00118,17.54038,121.78768
PH-CAG-00099,17.60929,121.71509
PH-CAG-02472,17.62446,121.71326
PH-CAG-00093,17.61735,121.71685
PH-CAG-00018,18.281138,122.008161
PH-KAL-00135,17.414181,121.458252
PH-CAG-00013,18.407421,121.515015
PH-ZMB-01086,14.871354,120.289668
PH-CAG-00096,17.613906,121.699859
PH-ISA-00182,17.09898,121.85947
PH-BUL-02312,14.8188,121.0207
PH-CAG-00045,18.073229,121.533802
PH-TAR-00780,15.281933,120.677709
PH-BUL-01075,14.880157,121.123168
PH-BUL-01163,14.823131,121.049024
PH-BUL-00973,14.976552,121.065804
PH-PAM-00821,15.1676,120.510627
PH-PAM-00819,15.16902,120.5383
PH-BEN-00334,16.41522,120.63264
PH-BEN-00347,16.377904,120.673462
PH-BEN-02578,16.47462251,120.6331818
PH-TAR-00694,15.49363,120.59701
PH-TAR-00784,15.267159,120.565009
PH-TAR-00776,15.287458,120.569377
PH-TAR-02239,15.278333,120.520389
PH-TAR-00785,15.264556,120.522778
PH-TAR-00600,15.69308,120.41267
PH-TAR-00619,15.644035,120.414821
PH-PAN-00584,15.749713,120.445002
PH-TAR-00605,15.680706,120.415017
PH-TAR-02230,15.684076,120.488795
PH-TAR-00760,15.344603,120.593032
PH-TAR-00748,15.363528,120.547444
PH-TAR-00744,15.369521,120.494426
PH-TAR-00750,15.361361,120.60225
PH-TAR-00755,15.352715,120.570497
PH-TAR-00758,15.348777,120.456304
PH-TAR-00741,15.375997,120.559022
PH-TAR-00763,15.322981,120.663452
PH-TAR-00752,15.359748,120.715962
PH-TAR-00766,15.307543,120.63403
PH-TAR-00635,15.607387,120.604595
PH-TAR-00652,15.577315,120.613961
PH-TAR-00626,15.626303,120.594797
PH-TAR-00647,15.587064,120.640594
PH-TAR-00663,15.55296,120.525263
PH-TAR-00728,15.441264,120.727178
PH-TAR-00739,15.390858,120.707967
PH-TAR-00594,15.708291,120.355489
PH-TAR-00643,15.589722,120.369583
PH-TAR-00587,15.743067,120.57577
PH-TAR-00596,15.701716,120.580333
PH-TAR-00625,15.628306,120.581306
PH-TAR-00595,15.70309,120.52347
PH-TAR-00610,15.66647,120.571306
PH-TAR-00609,15.668064,120.645563
PH-TAR-02478,15.804134,120.606241
PH-TAR-00566,15.825417,120.602889
PH-ISA-00201,17.01057,121.84422
PH-PAN-00502,15.960821,120.736707
PH-QUI-02991,16.51377,121.54498
PH-QUI-02545,16.58038,121.57044
PH-QUI-02992,16.36416,121.63192
PH-QUI-02340,16.60052,121.57137
PH-QUI-02343,16.338169,121.6637
PH-ILS-02623,17.2145,120.4557
PH-ZMB-03135,15.026273,120.077598
PH-ZMB-03139,15.739046,119.910014
PH-CAG-03253,121.91403,17.92224
PH-NUV-00300,16.60268333,121.25705
PH-BEN-02577,16.558543,120.616551
PH-KAL-00139,17.399118,121.445641
PH-CAG-02596,18.310018,121.607215
PH-CAG-02592,17.653366,121.616214
PH-CAG-02594,18.029151,121.847442
PH-NUV-00385,16.195944,121.237062
PH-ISA-02433,17.0312,121.70169
PH-ISA-02630,16.980486,121.60667
PH-ISA-00212,16.973305,121.647781
PH-ISA-00222,16.934926,121.952322
PH-ISA-00199,17.01765,121.94413
PH-ISA-00160,17.20631,121.839823
PH-ISA-02627,17.208896,121.584055
PH-ISA-00216,16.95556,121.7933
PH-ISA-00241,16.871653,121.85921
PH-LUN-00350,16.348517,120.491821
PH-BEN-02279,16.415825,120.612698
PH-LUN-02458,16.728468,120.4211
PH-MOU-00185,17.086254,120.976875
PH-TAR-00656,15.56462,120.6564
PH-PAN-02313,15.929097,120.857654
PH-BUL-01149,14.836557,120.934477
PH-BUL-01140,14.840419,120.892661
PH-PAM-02330,15.135532,120.55999
PH-BUL-03127,14.82645,121.05785
PH-ZMB-03138,15.480407,119.960651
PH-LUN-00362,16.319423,120.468457
PH-ISA-03074,121.71765,16.7066
PH-TAR-00646,15.588333,120.470639
PH-TAR-00700,15.48722,120.59611
PH-TAR-00667,15.549117,120.596515
PH-TAR-00722,15.45706,120.59875
PH-TAR-00733,15.41629,120.60157
PH-TAR-00711,15.4792,120.57337
PH-TAR-00692,15.500778,120.580611
PH-TAR-00704,15.486471,120.663697
PH-TAR-00674,15.52695,120.59428
PH-TAR-02712,15.489161,120.58316
PH-TAR-00712,15.478894,120.681786
PH-TAR-00675,15.526779,120.632937
PH-TAR-00654,15.576087,120.671296
PH-BUL-02587,14.863044,120.842174
PH-MOU-00196,17.035867,120.890502
PH-CAG-03298,17.76827,121.65724
PH-CAG-03091,121.4879,18.1358
PH-CAG-03094,18.03646,121.68386
PH-NUE-02508,15.314621,120.95761
PH-BEN-00331,16.428534,120.6007
PH-BAN-03011,120.589614,14.570697
PH-CAG-03012,121.406726,18.357124
PH-ZMB-02974,15.3281,119.972
PH-TAR-03013,120.598586,15.4446
PH-BAN-03014,14.5361,120.391
PH-PAM-02412,14.996634,120.613349
PH-ISA-03075,121.52922,16.66993
PH-PAN-00480,15.986907,120.817118
PH-ISA-00149,17.304612,121.776911
PH-BUL-03078,120.9487,15.0704
PH-BEN-02997,16.6642,120.65722
PH-ZMB-03133,14.908424,120.16594
PH-ZMB-03137,15.354511,119.965112
PH-CAG-00067,17.75083,121.73774
PH-ILS-03096,17.763318,120.497504
PH-LUN-03093,16.277965,120.402262
PH-ABR-03102,120.615255,17.594418
PH-ILS-03107,17.397073,120.478851
PH-BUL-01126,14.848394,120.90458
PH-ISA-03252,16.81675,121.4903
PH-CAG-03250,17.884094,121.868408
PH-NUV-03079,16.59842,121.22524
PH-ISA-03297,16.53263,121.85251
PH-CAG-03072,17.55617,121.78128
PH-PAM-03136,15.0462,120.8612
PH-BUL-03129,120.9721,15.1005
PH-BUL-03130,14.87214,121.06806
PH-BUL-03105,14.7895,121.0534
PH-TAR-02713,15.48963333,120.5666167
PH-PAN-02188,15.86911111,120.5664722
PH-PAN-03114,15.904077,120.45376
PH-PAN-00422,16.066827,120.67012
PH-ILS-00119,17.53569,120.45063
PH-PAN-00378,16.240149,119.861797
PH-ILN-00033,18.185216,120.540401
PH-LUN-00246,16.85271667,120.3750833
PH-ISA-00190,17.070158,121.69422
PH-PAM-00824,15.167243,120.682245
PH-PAM-02236,15.12502,120.5851
PH-PAM-00817,15.17334,120.598905
PH-PAM-00916,15.044462,120.672356
PH-PAM-00911,15.04979,120.65415
PH-PAM-00902,15.06441,120.68066
PH-PAM-00883,15.092411,120.641742
PH-PAM-00958,14.989056,120.704667
PH-PAM-01005,14.946345,120.750793
PH-PAM-00954,14.991671,120.773186
PH-BUL-00926,15.027281,120.935156
PH-NUE-00681,15.521329,121.022464
PH-NUE-00669,15.5423,121.08391
PH-NUE-00783,15.271412,120.876461
PH-TAR-00745,15.368663,120.58625
PH-TAR-00713,15.47792,120.60157
PH-NUE-02257,15.311276,120.903617
PH-BUL-01013,14.938573,121.002923
PH-BUL-00992,14.959182,121.019528
PH-BUL-01164,14.823035,120.897696
PH-BUL-01102,14.861512,120.928575
PH-BUL-00977,14.97492,120.891539
PH-BUL-00981,14.973167,120.921163
PH-BUL-01168,14.815782,120.936439
PH-BUL-01192,14.784822,120.950538
PH-BUL-01182,14.80187,120.93134
PH-BUL-01181,14.802352,120.922404
PH-BUL-02208,14.783801,120.934039
PH-BUL-01199,14.776221,120.937286
PH-BUL-01185,14.799188,120.86814
PH-BUL-01178,14.807633,120.852324
PH-BUL-00998,14.952297,120.916498
PH-BUL-01030,14.927728,120.893897
PH-BUL-01022,14.933778,120.909361
PH-BUL-00996,14.956444,120.943234
PH-BUL-02581,14.898323,120.940003
PH-BUL-01049,14.90449,120.780703
PH-BUL-01151,14.832198,120.860185
PH-BUL-01159,14.829287,120.885726
PH-BUL-01144,14.83925,120.87016
PH-BUL-01141,14.84023,120.85638
PH-BUL-01120,14.851643,120.860012
PH-BUL-01087,14.871107,120.771005
PH-BUL-01099,14.86257,120.74249
PH-BUL-01066,14.886582,120.783399
PH-BUL-01100,14.862169,120.857107
PH-BUL-01110,14.85597,120.82058
PH-BUL-01147,14.836982,120.826115
PH-BUL-01082,14.873393,120.793271
PH-BUL-02258,14.841472,120.811472
PH-BUL-01114,14.85393,120.83636
PH-BUL-01089,14.87086,120.860374
PH-BUL-01069,14.884216,120.823463
PH-BUL-01194,14.780028,121.022611
PH-BUL-01235,14.74554,120.9814
PH-BUL-01259,14.73147,120.95373
PH-BUL-01221,14.758437,120.993778
PH-BUL-01227,14.75717,121.007601
PH-BUL-01231,14.75087,120.96911
PH-BUL-01215,14.764875,121.012105
PH-BUL-01266,14.729704,120.979151
PH-NCR-01236,14.74551,121.00251
PH-BUL-01248,14.739563,120.971035
PH-BUL-01083,14.872856,121.036611
PH-BUL-01092,14.868143,120.955926
PH-BUL-01152,14.831766,120.788946
PH-BUL-01145,14.839103,120.766603
PH-BUL-01118,14.851849,120.789823
PH-BUL-01064,14.890064,120.845988
PH-BUL-01055,14.899368,120.823641
PH-BUL-01053,14.901014,120.865085
PH-BUL-01048,14.90455,120.841205
PH-BUL-02579,14.922014,120.842796
PH-BUL-01047,14.905189,120.814087
PH-BUL-01001,14.949917,120.840249
PH-BUL-02490,14.909357,120.828799
PH-BUL-00905,15.060475,120.980891
PH-BUL-00908,15.051731,121.006176
PH-BUL-02259,14.84024,121.04398
PH-BUL-02217,14.816035,121.059048
PH-BUL-01188,14.790391,121.074067
PH-BUL-01117,14.852583,121.039722
PH-BUL-01105,14.85914,121.05253
PH-BUL-01179,14.80556,121.02817
PH-BUL-02246,14.846285,121.057381
PH-BUL-02175,14.857944,121.062771
PH-BUL-00858,15.13122,120.95889
PH-BUL-00985,14.969083,121.004186
PH-BUL-00983,14.972559,120.942132
PH-BUL-00931,15.024085,120.945391
PH-BUL-02413,14.96716,120.954163
PH-BUL-01119,14.851646,120.957113
PH-BUL-01166,14.82154,120.950637
PH-BUL-01174,14.81068,120.96942
PH-BUL-01085,14.871361,120.975667
PH-BUL-01122,14.850528,121.004444
PH-BUL-01098,14.862988,120.993129
PH-BUL-02211,14.80351,120.9555
PH-BUL-01173,14.811797,120.99663
PH-BUL-01084,14.872304,121.007378
PH-BUL-01116,14.852679,120.983558
PH-BUL-01161,14.827581,120.996178
PH-BUL-02352,14.830337,120.954067
PH-BUL-01272,14.72593,120.969702
PH-PAM-02397,15.16632,120.56319
PH-PAM-02219,15.160507,120.554593
PH-PAM-00840,15.150226,120.574961
PH-PAM-00828,15.16179,120.61753
PH-PAM-00838,15.15099,120.56674
PH-PAM-02429,15.143932,120.603974
PH-PAM-00852,15.136785,120.574205
PH-PAM-00862,15.125113,120.565071
PH-PAM-00873,15.111726,120.616168
PH-PAM-00868,15.116773,120.602411
PH-PAM-01004,14.94832,120.764387
PH-PAM-02491,14.952512,120.779708
PH-PAM-01033,14.925226,120.726131
PH-PAM-00994,14.957771,120.716281
PH-PAM-00850,15.13856,120.77225
PH-PAM-02438,14.99367,120.6547
PH-PAM-00960,14.986739,120.852249
PH-PAM-00935,15.019031,120.777301
PH-PAM-00880,15.09639,120.82639
PH-PAM-00928,15.025513,120.832185
PH-PAM-00925,15.031585,120.877875
PH-PAM-00978,14.97478,120.52951
PH-PAM-00967,14.979529,120.506104
PH-PAM-01023,14.931567,120.491363
PH-PAM-00953,14.994861,120.583694
PH-PAM-00990,14.962287,120.630324
PH-PAM-00980,14.973772,120.639372
